subject,task,segment_label,start_s,end_s,velocity_kmh,muscle,muscle_label,rmse_m,nrmse_pct_of_imu_rom,corr,imu_rom_m,omc_rom_m,mean_bias_m,peak_phase_imu,peak_phase_omc
austra,rgs,rgs_flexion,104.755,106.255,,med_gas_r,Med. gastrocnemius,0.003281336108444992,25.802204585103173,0.7609611020886142,0.012717270330999009,0.017318286830243168,0.00013130704183282453,7.0,94.0
austra,rgs,rgs_flexion,104.755,106.255,,semimem_r,Semimembranosus,0.06787659220010099,213.13435602665177,-0.6681701165449887,0.03184685635178086,0.16931815688302893,0.02868055754869861,86.0,59.0
austra,rgs,rgs_flexion,104.755,106.255,,semiten_r,Semitendinosus,0.08204469530688828,206.13512275223553,-0.5674423564512984,0.03980141482512034,0.19688650034400285,0.04077073840011241,85.0,59.0
austra,rgs,rgs_flexion,104.755,106.255,,bifemlh_r,Biceps femoris LH,0.07530516595559054,185.26127590322602,-0.46842535790439166,0.04064808772823486,0.1783311092860782,0.034796863940411836,84.0,59.0
austra,rgs,rgs_flexion,104.755,106.255,,bifemsh_r,Biceps femoris SH,0.012614710740499325,289.40945026878427,0.41179413309116186,0.004358776373329765,0.03944623323670626,-0.007579309309510593,19.0,13.0
austra,rgs,rgs_abduction,199.825,201.325,,glut_med1_r,Glut. medius,0.03165058123777258,136.17544235602188,0.12693326051929602,0.023242502972763757,0.08182886425081502,0.007797491175652217,50.0,12.0
austra,rgs,rgs_abduction,199.825,201.325,,rect_fem_r,Rect. femoris,0.058160264871463065,123.60009459939612,0.5637150809581076,0.047055194464023675,0.1504801964687022,-0.04085011208536869,0.0,13.0
austra,rgs,rgs_abduction,199.825,201.325,,vas_lat_r,Vast. lateralis,0.008448428421835715,22.44204397262111,0.9453954195625571,0.03764553902551232,0.045897567854774196,-0.0065446994781047365,0.0,13.0
austra,rgs,rgs_abduction,199.825,201.325,,tib_ant_r,Tib. anterior,0.009263476659360979,33.85454278170978,0.9006003627742021,0.027362580907061174,0.035012528775570706,-0.0081915052530022,91.0,97.0
austra,rgs,rgs_abduction,199.825,201.325,,soleus_r,Soleus,0.0036233271292312255,14.059467753533248,0.9625108250604456,0.02577143881083732,0.023648731663170552,0.0023247032590798045,0.0,0.0
austra,rgs,rgs_abduction,199.825,201.325,,med_gas_r,Med. gastrocnemius,0.005382811086009714,25.656357625589628,0.9274561710468427,0.020980418049056593,0.01553116380196462,0.004176584477218807,0.0,0.0
austra,rgs,rgs_abduction,199.825,201.325,,semimem_r,Semimembranosus,0.048761182583581496,210.49539036264667,0.38244090606561426,0.023164964562679746,0.09194348067663055,0.033736671747524705,100.0,96.0
austra,rgs,rgs_abduction,199.825,201.325,,semiten_r,Semitendinosus,0.06013927727007956,191.38490713485868,0.4255590954233827,0.03142320790620268,0.11506559427671914,0.042984068109212785,100.0,96.0
austra,rgs,rgs_abduction,199.825,201.325,,bifemlh_r,Biceps femoris LH,0.0564776407918578,183.72333789825717,0.4495826079670476,0.030740591499123615,0.10906603320835173,0.040936764676498316,100.0,96.0
austra,rgs,rgs_abduction,199.825,201.325,,bifemsh_r,Biceps femoris SH,0.003646065158915017,127.84584138342667,-0.10764100031653447,0.0028519231595339756,0.018014321625951624,-0.001017742953525913,100.0,52.0
austra,rgs,rgs_stork,297.931,299.431,,glut_med1_r,Glut. medius,0.02217130077329426,311.4716390341509,0.03623310629055743,0.007118240634057638,0.10205779335285825,-0.003295249450819359,44.0,93.0
austra,rgs,rgs_stork,297.931,299.431,,rect_fem_r,Rect. femoris,0.03326136474599907,39.2342641312975,0.6522292953278556,0.08477631856351348,0.1549760083951544,0.0032348564509529928,0.0,97.0
austra,rgs,rgs_stork,297.931,299.431,,vas_lat_r,Vast. lateralis,0.03317796390382283,58.8537257121492,0.5382113833715242,0.056373599975802186,0.11389612367143631,0.01628914919202458,0.0,64.0
austra,rgs,rgs_stork,297.931,299.431,,tib_ant_r,Tib. anterior,0.005508400174699048,19.88253914429458,0.9743322089349822,0.02770471183143486,0.04369850463546637,-0.003132998753639719,69.0,74.0
austra,rgs,rgs_stork,297.931,299.431,,soleus_r,Soleus,0.001357181855804404,4.076638879222324,0.9947507852360477,0.033291687000328696,0.037331322393043265,0.00010561248624155387,12.0,5.0
austra,rgs,rgs_stork,297.931,299.431,,med_gas_r,Med. gastrocnemius,0.01118940347519402,38.07324960756484,0.8205695277627892,0.029389147473691812,0.05406871770669108,-0.004523054200957424,3.0,0.0
austra,rgs,rgs_stork,297.931,299.431,,semimem_r,Semimembranosus,0.027913187083277197,98.64696670598495,0.7704972208970318,0.028296041951773154,0.09333607270930644,0.011919586611413074,100.0,57.0
austra,rgs,rgs_stork,297.931,299.431,,semiten_r,Semitendinosus,0.03407860366978459,80.3542223483883,0.7948654940577282,0.042410470382043486,0.11889853654444671,0.015130768219518696,100.0,57.0
austra,rgs,rgs_stork,297.931,299.431,,bifemlh_r,Biceps femoris LH,0.025279897245771375,44.15447098689825,0.8604058812046219,0.057253312474907836,0.11699647437793997,0.010355860307237598,100.0,57.0
austra,rgs,rgs_stork,297.931,299.431,,bifemsh_r,Biceps femoris SH,0.009352441386083425,31.202102856808832,0.7789095054311237,0.029973753464640485,0.07647018427939015,-0.002724478627082607,37.0,77.0
darryl,ng,ng_v0,6.33,7.83,4.08,glut_med1_r,Glut. medius,0.005743864327161627,93.11090443564562,0.7684531182862051,0.006168841729092586,0.02176444226145252,-0.0017635903598113487,93.0,1.0
darryl,ng,ng_v0,6.33,7.83,4.08,rect_fem_r,Rect. femoris,0.004851336097518513,6.96295096168831,0.9945033474839949,0.06967356404219466,0.07532095793821386,-0.0032132200671101023,10.0,0.0
darryl,ng,ng_v0,6.33,7.83,4.08,vas_lat_r,Vast. lateralis,0.003369908592414566,5.633852354603956,0.995622753752654,0.05981535156242945,0.05838820068987696,-0.0027005086014300606,100.0,82.0
darryl,ng,ng_v0,6.33,7.83,4.08,tib_ant_r,Tib. anterior,0.006308172289686782,26.157204858489003,0.505648829273968,0.02411638523234466,0.015404844598978007,-0.001373322865419977,98.0,38.0
darryl,ng,ng_v0,6.33,7.83,4.08,soleus_r,Soleus,0.003424178545902413,17.83068869092255,0.8304767709054524,0.01920384907872702,0.01828757025168054,-0.0010544050242731744,24.0,21.0
darryl,ng,ng_v0,6.33,7.83,4.08,med_gas_r,Med. gastrocnemius,0.00480738160100331,26.22828326599832,0.7443891589551273,0.018328998326914814,0.01640464417552001,-0.003188666392191562,16.0,26.0
darryl,ng,ng_v0,6.33,7.83,4.08,semimem_r,Semimembranosus,0.003578627686723192,14.150578260559394,0.9359543202506551,0.025289621532270323,0.03252420972851361,-0.0002891631843762259,55.0,55.0
darryl,ng,ng_v0,6.33,7.83,4.08,semiten_r,Semitendinosus,0.004466576373456737,14.140907895554895,0.9516017971020003,0.031586206532472905,0.04255636485270142,0.0002879263169128381,54.0,55.0
darryl,ng,ng_v0,6.33,7.83,4.08,bifemlh_r,Biceps femoris LH,0.004467462641181723,13.553815312077827,0.9817830114037644,0.032960923093003636,0.042297255970458636,0.0029054154755641126,53.0,55.0
darryl,ng,ng_v0,6.33,7.83,4.08,bifemsh_r,Biceps femoris SH,0.000892585891667647,15.37651200460925,0.9382311387551749,0.005804865833032136,0.004277174915927495,0.0005053954995434653,55.0,32.0
darryl,ng,ng_v1,38.68,40.18,4.57,glut_med1_r,Glut. medius,0.007542034386821488,62.63308264554194,0.9270687961884244,0.012041614540200682,0.03198935773973001,0.0006879915344942075,61.0,71.0
darryl,ng,ng_v1,38.68,40.18,4.57,rect_fem_r,Rect. femoris,0.006963187862526314,9.37799731722116,0.972409051653714,0.07425026502982207,0.08388825401685773,-0.003308166554960293,77.0,0.0
darryl,ng,ng_v1,38.68,40.18,4.57,vas_lat_r,Vast. lateralis,0.005996629797701486,9.908800754096196,0.9705760218036505,0.06051821957589107,0.056760362371750805,-0.0027735876618206422,46.0,47.0
darryl,ng,ng_v1,38.68,40.18,4.57,tib_ant_r,Tib. anterior,0.004210388224141276,14.990144984010712,0.8289729621389197,0.028087708482021356,0.026978037674414534,-0.0004125569920517423,22.0,23.0
darryl,ng,ng_v1,38.68,40.18,4.57,soleus_r,Soleus,0.0028546257471165366,8.869967493576796,0.961326170338473,0.0321830463210121,0.030932729768383738,-0.0013335738473060454,10.0,83.0
darryl,ng,ng_v1,38.68,40.18,4.57,med_gas_r,Med. gastrocnemius,0.0033177484384557462,12.950811836842554,0.8680399836915458,0.025618073061778213,0.023228979365505276,-0.0011301263495645596,12.0,10.0
darryl,ng,ng_v1,38.68,40.18,4.57,semimem_r,Semimembranosus,0.0025578867362909172,7.110952476343911,0.9869296774582874,0.03597108467255644,0.04086683494520893,0.0009382388608082662,39.0,40.0
darryl,ng,ng_v1,38.68,40.18,4.57,semiten_r,Semitendinosus,0.003159170250955959,7.013590353138883,0.9900345075219721,0.04504355247297975,0.05279816593199382,0.000936340585756077,38.0,39.0
darryl,ng,ng_v1,38.68,40.18,4.57,bifemlh_r,Biceps femoris LH,0.0045811755609839,10.167538684492076,0.9888501660150785,0.04505687859315732,0.05295261857271544,0.002860063516511707,38.0,39.0
darryl,ng,ng_v1,38.68,40.18,4.57,bifemsh_r,Biceps femoris SH,0.0010398211286755746,13.6547555165722,0.8614339081126355,0.0076150841910980205,0.008573601961530675,0.00027017550527206415,93.0,17.0
darryl,ng,ng_v2,69.27,70.77,5.09,glut_med1_r,Glut. medius,0.007975391380437746,61.47273296015784,0.940232302578124,0.012973868244326822,0.032412948161024954,-0.001513688093241403,37.0,44.0
darryl,ng,ng_v2,69.27,70.77,5.09,rect_fem_r,Rect. femoris,0.006779877423521723,9.107199685270832,0.984831955124433,0.07444524835100397,0.07877722929480135,-0.004818003643483258,49.0,52.0
darryl,ng,ng_v2,69.27,70.77,5.09,vas_lat_r,Vast. lateralis,0.006365641367962442,10.855424218601659,0.9834081929362855,0.058640189823760125,0.05450690266818786,-0.004319646484044089,97.0,51.0
darryl,ng,ng_v2,69.27,70.77,5.09,tib_ant_r,Tib. anterior,0.004389755696109748,16.367730023779885,0.8321423578922852,0.02681957540680402,0.029145823977867524,-0.0017388038172302708,73.0,74.0
darryl,ng,ng_v2,69.27,70.77,5.09,soleus_r,Soleus,0.002696182879723856,8.541285269231535,0.949635973859234,0.031566477347810595,0.033343342669549525,3.0182144284560807e-05,62.0,58.0
darryl,ng,ng_v2,69.27,70.77,5.09,med_gas_r,Med. gastrocnemius,0.0031874686537046934,12.76576193440398,0.8403483156071322,0.02496888685597687,0.02540359913419643,0.0005430636737923682,64.0,60.0
darryl,ng,ng_v2,69.27,70.77,5.09,semimem_r,Semimembranosus,0.0021476636255188305,6.01277250488833,0.9872137462782482,0.03571835827437009,0.040392814167120816,0.0007437628758699842,14.0,15.0
darryl,ng,ng_v2,69.27,70.77,5.09,semiten_r,Semitendinosus,0.0025865387619758216,5.740865110854896,0.9913206304263357,0.045054860409194486,0.05133621209972472,0.0009764038786749252,13.0,14.0
darryl,ng,ng_v2,69.27,70.77,5.09,bifemlh_r,Biceps femoris LH,0.003999620743373016,8.95095421531592,0.9890699266685952,0.044683735914203326,0.050854220006354645,0.002926534587357421,13.0,14.0
darryl,ng,ng_v2,69.27,70.77,5.09,bifemsh_r,Biceps femoris SH,0.001099864020009211,16.121922130328564,0.8578286393437292,0.006822164324563673,0.0075717059281451005,0.00021322123761379714,68.0,68.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,glut_med1_r,Glut. medius,0.00072441649440973,12.334390238425398,0.9410661592440897,0.005873143952855903,0.006902585059274463,0.00033411941029291354,91.0,98.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,rect_fem_r,Rect. femoris,0.008517159371695397,55.98955400883627,0.9675201907849087,0.015212050752094253,0.013051918603260326,0.008413718409234638,61.0,75.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,vas_lat_r,Vast. lateralis,0.002072397444504039,20.90552844706796,0.9264842041737386,0.009913155028590998,0.009556566608124123,0.0018962428100577386,61.0,76.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,tib_ant_r,Tib. anterior,0.004853563214830651,44.75340029246604,0.4275164630609355,0.010845127259855869,0.003281230097072596,-0.0039404685310076735,20.0,100.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,soleus_r,Soleus,0.0018855502602611156,27.91992666508616,0.31732192931397546,0.006753421249558633,0.003329496236464058,0.0007514820829589617,86.0,89.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,med_gas_r,Med. gastrocnemius,0.007559551622180185,90.97648362425883,-0.5346870154885133,0.008309346900460368,0.008647329249116154,0.006040600818862052,65.0,56.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,semimem_r,Semimembranosus,0.004871659106598289,29.93902419050365,0.7325699007737302,0.01627193683935607,0.01458483727130977,-0.00393343350633561,100.0,100.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,semiten_r,Semitendinosus,0.005863809160305455,32.64772061462043,0.7638701276343862,0.017960853161918755,0.014544954373558405,-0.004994122284946411,100.0,100.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,bifemlh_r,Biceps femoris LH,0.008380499177970914,43.88697142191138,0.9740780200929973,0.019095642525441603,0.013772875528569484,-0.008216949039679506,100.0,100.0
darryl,gwo,gwo_v0,7.88,9.379999999999999,4.06,bifemsh_r,Biceps femoris SH,0.0006878195332416818,39.572659755811955,0.9406797578545616,0.0017381180276634378,0.0021973091825531754,-0.0006548050609878268,85.0,86.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,glut_med1_r,Glut. medius,0.006052095823666765,95.33437308883464,-0.02974958098090618,0.006348283024872142,0.01323642830654008,0.0042528638241063855,55.0,92.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,rect_fem_r,Rect. femoris,0.006091494585751834,22.27435567194157,0.945721870384554,0.027347568097896235,0.023489957924135274,0.005289503122240554,35.0,100.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,vas_lat_r,Vast. lateralis,0.0017314197455095032,7.171613335050746,0.9716441191531243,0.024142681215777673,0.02504639745243123,0.0009449658649812618,88.0,88.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,tib_ant_r,Tib. anterior,0.00370569652151033,20.48010776636316,0.8696939597325911,0.018094126084612805,0.012508115201284864,-0.003002198171793548,80.0,80.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,soleus_r,Soleus,0.0018828004528019804,13.270878616315798,0.9525221767756685,0.014187458925946195,0.012824051890320987,-0.0016065496296633177,38.0,35.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,med_gas_r,Med. gastrocnemius,0.0033006087250086772,18.232054266634158,0.6880066628768268,0.018103328767779092,0.017832043531518682,1.3121364181959493e-05,100.0,27.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,semimem_r,Semimembranosus,0.004685020998657446,14.647363086206584,0.9776303013571579,0.03198542270771815,0.029578884650582782,-0.00394340381588825,71.0,74.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,semiten_r,Semitendinosus,0.0062939472367366705,16.991172919555144,0.9794341974028868,0.03704245296387376,0.03224805369407624,-0.005529201577679179,71.0,74.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,bifemlh_r,Biceps femoris LH,0.006137609999910047,16.24089776883587,0.9782883957050389,0.03779107588305436,0.02936988817670405,-0.005253246394061295,71.0,74.0
darryl,gwo,gwo_v1,39.11,40.61,4.56,bifemsh_r,Biceps femoris SH,0.0003306203598584212,8.89333159645151,0.9663989544418977,0.0037176209643452474,0.004063426890340782,-0.00020908389979820615,46.0,48.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,glut_med1_r,Glut. medius,0.004247893447533714,61.415044380666075,0.3061904150744348,0.006916698490363679,0.014365043825518481,0.0012202010974095472,22.0,63.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,rect_fem_r,Rect. femoris,0.00510819758803016,15.51095483141775,0.9728073619217873,0.03293283774950723,0.034001243374013834,0.004324734692442945,3.0,5.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,vas_lat_r,Vast. lateralis,0.0021968686728959376,9.769023352335743,0.938727782420287,0.022488109544447688,0.02181307283150613,0.0010565719788821048,66.0,64.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,tib_ant_r,Tib. anterior,0.003779057048271027,25.53420873278317,0.46009613439149893,0.014799977112347817,0.009148540775158753,-0.0016768852654811088,46.0,48.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,soleus_r,Soleus,0.003778224780144772,35.968356573401614,0.922951019876934,0.01050430194783697,0.010753624089629099,-0.0036149600017667824,5.0,2.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,med_gas_r,Med. gastrocnemius,0.003981759740601556,32.143472630231635,0.7087029822038925,0.01238745976953537,0.016658707848092535,-0.0022691653406835084,68.0,5.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,semimem_r,Semimembranosus,0.0039984984508268555,11.947055739367563,0.9622008583523466,0.033468484102331,0.03192046484850797,-0.002680240631766422,37.0,38.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,semiten_r,Semitendinosus,0.00466273360788869,12.03079757926814,0.967177957113346,0.038756645826405256,0.036224809474505015,-0.003323869723410385,37.0,38.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,bifemlh_r,Biceps femoris LH,0.00417181055224038,10.458541418572228,0.9787019383028084,0.03988902835754993,0.037709204980002964,-0.0032083405336618687,37.0,38.0
darryl,gwo,gwo_v2,69.3,70.8,5.14,bifemsh_r,Biceps femoris SH,0.00040084651691810387,12.219067198860486,0.9450196580813308,0.0032805001428872216,0.0036014492423606104,-0.00023205732099953666,13.0,14.0
darryl,rd,rd_correct,23.828,25.328,,glut_med1_r,Glut. medius,0.007371368415212275,188.09662897000658,-0.9094396278898726,0.0039189263813907554,0.0031768282941536663,-0.006967809621093269,29.0,100.0
darryl,rd,rd_correct,23.828,25.328,,rect_fem_r,Rect. femoris,0.007585885747220819,120.78813132812915,0.9930992132793243,0.006280323789936981,0.006209007399502642,-0.007581046250066383,95.0,100.0
darryl,rd,rd_correct,23.828,25.328,,vas_lat_r,Vast. lateralis,0.009000766648423843,101.70544991315415,0.9892150655531817,0.00884983710913187,0.009058928361073693,-0.008989049717124492,94.0,100.0
darryl,rd,rd_correct,23.828,25.328,,tib_ant_r,Tib. anterior,0.0035229765138364553,17.195998020884247,0.9117753972441176,0.020487188411849433,0.012450374889590277,0.00041578990336989236,0.0,12.0
darryl,rd,rd_correct,23.828,25.328,,soleus_r,Soleus,0.003506795435323731,20.191638598546074,0.9619178645457873,0.017367562410592285,0.011378730664085512,-0.002531468052048736,63.0,72.0
darryl,rd,rd_correct,23.828,25.328,,med_gas_r,Med. gastrocnemius,0.0027734061242313426,15.5650785984666,0.9638527230468826,0.01781813118826503,0.011428043773095364,-0.0012127710010627997,55.0,61.0
darryl,rd,rd_correct,23.828,25.328,,semimem_r,Semimembranosus,0.0003237199784120262,12.50919806530682,0.955471814114329,0.0025878555661360547,0.002314205524633739,2.5109255712202843e-05,72.0,94.0
darryl,rd,rd_correct,23.828,25.328,,semiten_r,Semitendinosus,0.0013216068308963365,50.60927247275131,0.9331752198861898,0.0026113926684243616,0.001826888421280981,0.0012470583901746351,72.0,94.0
darryl,rd,rd_correct,23.828,25.328,,bifemlh_r,Biceps femoris LH,0.0020184817746063165,54.271157100758806,0.992923547322646,0.0037192532505965215,0.0020263925551486928,0.001893375174669055,72.0,70.0
darryl,rd,rd_correct,23.828,25.328,,bifemsh_r,Biceps femoris SH,0.0003194932166164273,60.4405195676521,0.5453340906191185,0.0005286076607247114,0.00010064090463490771,0.0002707239844921932,31.0,6.0
darryl,rd,rd_toes,66.235,67.735,,glut_med1_r,Glut. medius,0.00799248838193028,1254.017378448226,0.8584708694384795,0.0006373506874219337,0.004248894631996389,-0.007910766669916958,83.0,100.0
darryl,rd,rd_toes,66.235,67.735,,rect_fem_r,Rect. femoris,0.007964228485990873,154.29527740708437,0.9798647494902124,0.005161680007210123,0.005792132912628534,-0.007958383604086284,93.0,100.0
darryl,rd,rd_toes,66.235,67.735,,vas_lat_r,Vast. lateralis,0.00856365065961961,124.43999528410792,0.9785793253104644,0.006881751031947575,0.007229308171925908,-0.00855011333358901,98.0,100.0
darryl,rd,rd_toes,66.235,67.735,,tib_ant_r,Tib. anterior,0.003523453081688911,17.700632148864273,0.8913019011625298,0.01990580365749811,0.01353425996918417,0.0002792793361355146,12.0,0.0
darryl,rd,rd_toes,66.235,67.735,,soleus_r,Soleus,0.0043129982136924155,24.532349516299348,0.9241151891787943,0.017580860776611917,0.012030933356989015,-0.0032626468483287004,92.0,92.0
darryl,rd,rd_toes,66.235,67.735,,med_gas_r,Med. gastrocnemius,0.0035061755040631313,20.03190556055399,0.920727324086173,0.01750295544008229,0.011756446849430335,-0.0019809792502602933,85.0,82.0
darryl,rd,rd_toes,66.235,67.735,,semimem_r,Semimembranosus,0.0012464095139245515,62.800719640383164,0.9701483236942249,0.0019847057821341663,0.0015529143597964867,0.0012273476836271325,76.0,78.0
darryl,rd,rd_toes,66.235,67.735,,semiten_r,Semitendinosus,0.0026265650958013785,120.55844413039532,0.8808379057724095,0.0021786653890129015,0.0013684485169596083,0.002601050106761205,76.0,78.0
darryl,rd,rd_toes,66.235,67.735,,bifemlh_r,Biceps femoris LH,0.003374159063899852,156.79949544051317,0.9070780389849715,0.002151894082580097,0.0012613889817538748,0.003354457995009239,76.0,75.0
darryl,rd,rd_toes,66.235,67.735,,bifemsh_r,Biceps femoris SH,0.0005026912149225397,84.63247154844403,0.977997807602185,0.0005939696734896804,0.0002789225308268417,0.0004898444244105666,58.0,57.0
darryl,rd,rd_supination,118.541,120.041,,glut_med1_r,Glut. medius,0.008619220251588613,364.8007100533808,0.8341468215760696,0.0023627202508260947,0.0016979131579954315,-0.008608426034701097,86.0,96.0
darryl,rd,rd_supination,118.541,120.041,,rect_fem_r,Rect. femoris,0.007975419880824322,218.84369280833766,0.9188816607777579,0.0036443453217585575,0.005443318298616606,-0.007941184136337282,0.0,55.0
darryl,rd,rd_supination,118.541,120.041,,vas_lat_r,Vast. lateralis,0.006915867143288591,275.996141829542,0.8669412790049099,0.002505783993009547,0.005167923784708123,-0.006873259473049262,62.0,60.0
darryl,rd,rd_supination,118.541,120.041,,tib_ant_r,Tib. anterior,0.0047349621408623145,20.75078159935491,0.913113562289639,0.022818235150282307,0.01012849080285505,0.00036163775483384934,0.0,22.0
darryl,rd,rd_supination,118.541,120.041,,soleus_r,Soleus,0.0025716137692949766,18.674183225560228,0.9380491873209099,0.013770957145665619,0.007550071062660979,-0.0005440528142178516,99.0,100.0
darryl,rd,rd_supination,118.541,120.041,,med_gas_r,Med. gastrocnemius,0.0027079512401338513,18.499970224128816,0.9280563160741653,0.014637597830303384,0.008306756351622258,0.0003837300531159837,99.0,100.0
darryl,rd,rd_supination,118.541,120.041,,semimem_r,Semimembranosus,0.002574037294211487,122.76058356868549,0.9926132847428553,0.002096794605714214,0.003002077436767614,0.0025597765845456377,100.0,100.0
darryl,rd,rd_supination,118.541,120.041,,semiten_r,Semitendinosus,0.00444769168720626,154.3709373741941,0.9897461203067838,0.002881171652423853,0.0041437042603018615,0.004429087853793273,100.0,100.0
darryl,rd,rd_supination,118.541,120.041,,bifemlh_r,Biceps femoris LH,0.0046780068145814944,246.70189521848235,0.9847897153043679,0.00189621843417076,0.002892364812677295,0.004668248360938368,100.0,100.0
darryl,rd,rd_supination,118.541,120.041,,bifemsh_r,Biceps femoris SH,0.00037003172128427606,210.4824003851855,0.812928281343989,0.000175801739531245,0.00015778548708828,0.00036893122353914897,98.0,97.0
darryl,rd,rd_pronation,159.811,161.311,,glut_med1_r,Glut. medius,0.008419668370840273,176.2745930427371,-0.5869838416882592,0.0047764503241819745,0.0016682205193301464,-0.008276521034947575,10.0,100.0
darryl,rd,rd_pronation,159.811,161.311,,rect_fem_r,Rect. femoris,0.006085699274622311,113.2485645541109,0.9546660033943192,0.005373754006139764,0.005846912085013034,-0.006056758482740931,20.0,6.0
